7853-56988-0370	-1.15287932785	-2.1563692782	-1.04224326649	34465.344023	36107054.7699	17630.3056139
7853-56988-0325	-0.556904350457	-0.998202687007	-0.95197596368	782.579888524	20861.9873998	14392.2515691
7864-56979-0441	-0.155375160843	-0.648195388054	-0.283419090953	17.4888558907	1355.35534747	49.1967663941
7864-56979-0618	-1.39710662576	-1.45572403571	-1.39015695456	265851.812523	322192.067986	244080.485791
7864-56979-0710	-0.160452217712	0.0619145978407	0.141654595957	26.8132386607	4.21785998726	1.99475833764
7864-56979-0220	-0.727791245429	-1.31974665604	-0.893606770211	1590.66161238	196389.470957	6925.61410612
7854-56989-0326	-1.28348293298	-1.78045730497	-1.68551957015	225501.805202	10842584.1154	5495276.2255
7865-56955-0748	-1.36406558515	-1.58745854806	-1.36923890437	210538.106898	1357141.10329	303533.796535
7868-57006-0512	-1.23909384802	-1.71535562779	-2.16032380525	194782.690873	4716357.20849	118225651.807
7855-57011-0082	-0.904970002972	-1.24977255408	-1.27747855759	3568.88376953	55112.5811275	61476.0928895
7868-57006-0716	-1.13219337508	-1.44698270787	-1.43239622902	41315.5173017	459396.876664	459510.867674
7868-57006-0904	0.22690837696	0.211560042836	-0.335607880367	0.557726604948	0.782802966104	52.1583091461
7870-57016-0508	-1.45401347871	-1.34749318544	-1.33986712029	629336.210132	261556.335229	273063.359689
7870-57016-0432	-1.29581043469	-1.05185802555	-1.27414232302	256920.338685	28108.7043383	178656.604102
7870-57016-0855	-1.86429689417	-2.01836683233	-1.68427088267	8521098.46528	26107456.6955	2326972.63572
7870-57016-0080	-1.223533176	-1.38897478041	-1.38791062412	44471.2806534	137712.142741	189151.866214
7870-57016-0962	-0.743222666225	-0.887769215612	-0.677894349679	1303.30843236	4341.10855436	689.053818073
7875-56980-0754	-1.41433476184	-1.66024310006	-1.43487691378	1231815.69113	7033141.19045	1230087.44859
7876-57002-0324	-1.77143485338	-1.85700287375	-1.79700921829	19223624.5875	35521017.1676	23920942.7478
7876-57002-0916	-0.818208849401	-0.547017366036	-0.649162877138	8331.20734043	667.211057874	1953.41257493
7818-56989-0365	-1.19075152925	-1.47624657985	-1.12411165977	75066.2353056	508931.473943	35306.2608892
7818-56989-0768	-0.761311435048	-1.30158279415	-0.86163225035	3009.36194557	117656.845546	4817.35326073
7860-57006-0296	-0.503538289962	-0.40201469402	-0.571907652135	405.18035654	142.316053267	531.996914696
7847-57012-0178	-0.937493374677	nan	-0.638080453151	29605.7629552	nan	2192.97517149
7843-56902-0154	-0.817012820032	-0.898671691306	-1.74317761319	3276.08076019	8080.81844749	3157793.70732
7844-56982-0716	-1.51800898914	-1.12182378719	-1.42945988684	1010311.10895	46896.2962295	701271.245284
7839-56900-0207	-1.13273591353	-0.77352505802	-0.701386016978	26485.8227678	2047.51168263	1242.10300187
7840-57003-0637	-1.07115507461	nan	-1.62183837897	36448.2898348	nan	1613974.11896
7837-56987-0421	-0.64767447499	-0.979215047392	-0.988485284586	1948.06514156	23078.847129	22069.5653539
7834-56979-0039	-0.718122146595	-1.33964751756	-1.16772222666	3308.7232095	280947.577367	75574.2016699
7830-57043-0301	-0.152483386579	-0.443413320068	-0.39814872221	33.6949618315	312.615231214	319.947853189
7831-57016-0948	-0.853468310166	-1.33901506961	-1.11380502594	4600.29011703	118313.840928	19579.0604918
7828-57039-0738	-1.05610867262	-1.23254129398	-0.39707079418	44761.7656266	137386.621172	240.137819202
7828-57039-0845	-1.68170065023	-1.90504173015	-1.57197195855	1650957.88713	12155199.6245	979364.296178
7828-57039-0116	-1.14927313859	-1.20067038549	-1.57369770803	72663.6004109	66368.6248192	1463048.19707
7825-57030-0360	-0.957773564018	-0.95784982857	-0.59080474363	6661.12011975	9116.22295494	301.319269432
7825-57030-0760	-1.7657785181	-1.78068474597	-1.23596548001	3695693.73827	4054963.66951	59145.706161
7822-57041-0509	1.30383806164	0.642557398522	0.866805385418	0.000252087745715	0.0397769029874	0.00688471371948
7822-57041-0529	-0.648941205518	-0.950947569218	-1.76499239218	2080.28268791	17502.5353809	10540957.5596
7822-57041-0393	-0.982380110036	-0.900471437678	-1.05539709514	12709.8413793	6850.00165168	19169.7989989
7822-57041-0690	0.256988581782	-0.138380758729	-1.99154082347	0.867520178235	19.3551175927	10659034.9212
7822-57041-0189	-0.560877874281	-1.30116570991	-0.663724489556	360.19393882	92183.5668725	633.466218623
7822-57041-0918	-0.474267767419	-0.665363971469	-0.791573950875	386.222534017	1542.89018397	4750.6116116
7820-56984-0541	-0.512450466112	-0.700134532593	-1.13347655635	426.685620292	1432.09476116	39196.0536953
7820-56984-0576	-1.01218421863	-1.52419827232	-1.30588278521	22238.6969112	1105203.86151	225812.900375
