7853-56988-0370	-1.15237776189	-2.1563692782	-1.0417782991	34339.0435949	36107054.7699	17570.5630136
7853-56988-0325	-0.616126230891	-0.998202687007	-0.941646161321	1226.91275595	20861.9873998	13336.9923421
7864-56979-0441	-0.295045131237	-0.648195388054	-0.391548239836	50.6856970672	1355.35534747	112.133679799
7864-56979-0618	-1.39577658176	-1.45572403571	-1.38919334709	263269.303311	322192.067986	242366.912716
7864-56979-0710	-0.170412696546	0.0619145978407	0.0810959495024	28.9413882532	4.21785998726	3.16403533132
7864-56979-0220	-0.850163326077	-1.31974665604	-0.91953214844	4125.57017312	196389.470957	8430.65152017
7854-56989-0326	-1.27958407388	-1.78045730497	-1.63935482008	218762.723959	10842584.1154	3867721.6521
7865-56955-0748	-1.36608295371	-1.58745854806	-1.37439664164	213677.850165	1357141.10329	315198.402142
7868-57006-0512	-1.21714409951	-1.71535562779	-2.09081271481	165535.236222	4716357.20849	70756295.197
7855-57011-0082	-0.904970002972	-1.24977255408	-1.27747855759	3568.88376953	55112.5811275	61476.0928895
7868-57006-0716	-1.11077632717	-1.44698270787	-1.37786304034	35141.8170656	459396.876664	301331.408511
7868-57006-0904	0.201730681707	0.211560042836	-0.321097288359	0.67323579241	0.782802966104	46.8273585155
7870-57016-0508	-1.48769590445	-1.34749318544	-1.34891188294	812913.059956	261556.335229	292369.238631
7870-57016-0432	-1.29613722177	-1.05185802555	-1.27534954486	257535.853523	28108.7043383	180241.274984
7870-57016-0855	-1.86439604337	-2.01836683233	-1.68380412566	8527279.70323	26107456.6955	2319056.03646
7870-57016-0080	-1.223533176	-1.38897478041	-1.38791062412	44471.2806534	137712.142741	189151.866214
7870-57016-0962	-0.828321840405	-0.887769215612	-0.795230255919	2515.41232609	4341.10855436	1717.79686647
7875-56980-0754	-1.41933658991	-1.66024310006	-1.46971830113	1279258.44057	7033141.19045	1602639.05682
7876-57002-0324	-1.80411165451	-1.85700287375	-1.80843224497	24651071.734	35521017.1676	26093610.3411
7876-57002-0916	-0.850794262834	-0.547017366036	-0.678478592906	10678.7728427	667.211057874	2441.60524107
7818-56989-0365	-1.16858972674	-1.47624657985	-1.13856200339	63696.4134822	508931.473943	39265.1600673
7818-56989-0768	-0.758834550535	-1.30158279415	-0.752519019763	2953.74720071	117656.845546	2106.61655339
7860-57006-0296	-0.583529227352	-0.40201469402	-0.655111512785	745.15436993	142.316053267	1002.31683802
7847-57012-0178	-0.9640764686	nan	-0.703727223677	36244.3974508	nan	3616.58630172
7843-56902-0154	-0.823584384093	-0.898671691306	-1.74078985597	3438.26500347	8080.81844749	3103106.70859
7844-56982-0716	-1.55282267461	-1.12182378719	-1.45955571284	1315334.87536	46896.2962295	880812.473726
7839-56900-0207	-1.19835664578	-0.77352505802	-0.648914868918	44674.2734047	2047.51168263	824.00170971
7840-57003-0637	-1.1151100052	nan	-1.62854921331	50083.5373266	nan	1694137.65574
7837-56987-0421	-0.872664028557	-0.979215047392	-1.20160584249	10306.8281558	23078.847129	107848.4056
7834-56979-0039	-0.813571331844	-1.33964751756	-1.14429752498	6708.59139695	280947.577367	63629.3443227
7830-57043-0301	-0.315449279606	-0.443413320068	-0.500683677436	113.248414956	312.615231214	681.430521315
7831-57016-0948	-0.874599414271	-1.33901506961	-1.14139872976	5381.21844852	118313.840928	24056.2370499
7828-57039-0738	-1.02964326679	-1.23254129398	-0.384090261419	36822.3755798	137386.621172	218.157859273
7828-57039-0845	-1.67733035764	-1.90504173015	-1.57120810332	1598499.21293	12155199.6245	973830.713843
7828-57039-0116	-1.09660492986	-1.20067038549	-1.67849165552	48775.9638586	66368.6248192	3306149.77422
7825-57030-0360	-0.959221806658	-0.95784982857	-0.576826731752	6732.60035552	9116.22295494	271.597687063
7825-57030-0760	-1.76033245679	-1.78068474597	-1.22801052728	3551241.99239	4054963.66951	55800.0948799
7822-57041-0509	0.987817985132	0.642557398522	0.696914540433	0.00265378968692	0.0397769029874	0.0245621077717
7822-57041-0529	-0.706893040808	-0.950947569218	-1.99799233291	3216.68662427	17502.5353809	63065427.472
7822-57041-0393	-0.983760612713	-0.900471437678	-1.04334504926	12836.9804189	6850.00165168	17574.4116879
7822-57041-0690	0.0203895201864	-0.138380758729	-1.96491858707	5.09666293748	19.3551175927	8749244.91915
7822-57041-0189	-0.637549709124	-1.30116570991	-0.738969260594	633.211547721	92183.5668725	1100.95265759
7822-57041-0918	-0.473044782799	-0.665363971469	-0.790338965291	382.726819052	1542.89018397	4707.36480035
7820-56984-0541	-0.614002912777	-0.700134532593	-1.13411261223	911.450772011	1432.09476116	39387.5915805
7820-56984-0576	-1.02662389273	-1.52419827232	-1.30782452674	24811.5786956	1105203.86151	229132.514188
7820-56984-0662	-1.67888702775	-1.20256152016	-1.0804360494	992453.34394	35161.0087286	19426.8217586
7820-56984-0822	-1.23724603427	-1.04827404738	-1.81502142002	73722.7173277	15466.4946043	1600757.76796
8276-57067-0744	-1.41775689443	-1.63383865522	-1.53243987417	349476.459717	1936960.29172	786124.478426
8277-57073-0716	-0.626904890062	-0.530624055036	-0.716257543681	1210.96629697	528.801384124	2193.7456352
7317-56992-0693	0.521877683366	0.398443894781	-0.26176615066	0.0874170295016	0.226445320268	17.4699908136
7324-56935-0123	-0.891279864577	0.0185623618398	-0.422423891972	8070.62030747	6.92204643584	250.469610059
7317-56992-0127	-0.702866295061	-0.549419195896	-0.774612457683	1836.62237528	545.755518588	3066.48515064
7309-56991-0482	-1.55101534934	-1.42884596142	-1.44813043262	1217477.6192	472623.691775	561505.241972
8279-57063-0827	-0.581693548466	-0.179765353222	-0.0840566684086	1613.50481343	97.007024424	42.0024923769
8280-57061-0257	-1.85803254826	-1.32054896994	-1.29164029348	29796132.6483	223951.704733	304283.207843
8280-57061-0902	-1.65650462475	-1.01740232849	-0.311183287787	2067712.24828	18344.5729837	120.402724606
7276-57061-0804	-1.49219171893	-1.61242877953	-2.02847827387	402917.481936	1187222.02175	14332469.1604
8281-57042-0743	-1.06432945217	-0.716266533882	-1.21075112469	19482.5879588	1116.84179143	42435.630545
7279-57071-0863	0.255853187453	0.250219866729	0.351076475883	1.3077877565	1.13541973427	0.449167991562
7278-57041-0358	-0.646327210303	-1.32658088707	-1.20222281564	788.390003123	96786.5777008	58451.130437
7295-57067-0702	-1.57989488557	-1.501755914	-1.75376451454	1778955.55282	939992.903944	6735679.15516
8282-57041-0904	-1.59873976501	-1.64300372839	-1.41117283727	1296352.91544	2534509.88005	299855.188779
8197-57064-0092	-1.36977963355	-1.49337967848	-1.30082079434	290598.195404	733986.436035	129204.17716
7288-57039-0902	-0.347978212147	-0.282118175611	-0.672825618689	51.5951890501	37.3945250858	639.752547603
7275-57093-0297	-0.667563289114	-0.50436904091	-0.573568706378	690.225641589	203.28433158	345.479340114
7278-57041-0828	-1.11170899293	-1.52313706076	-1.13189651221	19513.2172932	703433.652894	22538.7933063
7278-57041-0878	-1.53160490591	-1.75605982503	-1.61173128651	1371255.63311	7443641.03687	2100417.19736
7314-56990-0294	-0.663597102199	-0.404291240224	-0.20514013317	1002.41338721	98.9591819273	51.0468741397
8283-57064-0602	-1.7295270608	-1.60276346726	-1.35049660009	7611605.6341	3652672.8761	462104.165891
7288-57039-0017	-1.09307623907	-1.14432729912	-1.2665009311	44493.6576711	58330.7259315	191705.376655
8283-57064-0642	-0.80924175466	-0.298698386298	-0.570828524543	8782.58618037	171.628504656	1316.72018
7305-56991-0823	0.3126337459	0.342947713647	0.565459613847	0.723752511119	0.718458883149	0.140137474732
7275-57093-0903	-1.49507150666	-1.027397289	-0.729267966398	651564.90563	15431.3208204	1397.60953034
7314-56990-0040	-1.92344978325	-1.72918027993	-2.11641857912	16076911.14	3800674.58305	47277933.7626
7290-57073-0197	-1.67387831519	-1.55195069192	-1.80616779141	1320419.67103	485501.56212	2084057.63555
7285-56991-0108	-1.51192240181	-1.54623580723	-1.34437815633	1288661.97393	1482751.70298	293252.998
7297-57040-0946	-1.9921243726	-1.63972727109	-1.64312716999	90475908.5913	7081009.52581	6652562.90229
7291-56992-0175	-1.03229264345	-1.26023104017	-1.33181561569	6203.81849912	97259.7131986	76307.1703104
7291-56992-0102	-1.47825977633	-1.51107080601	-1.49534304302	3552311.71743	4301320.40837	3202485.06975
8285-57048-0744	-0.995087881214	-1.24734115195	-1.3655273454	6225.32943457	80782.0414109	142673.151433
7283-57063-0724	-0.672548299335	-0.835852053961	-1.31580328819	1164.48426755	5451.94329406	205543.428847
7283-57063-0196	-0.839615314914	-0.934544868619	-1.38513297078	5334.28081254	9248.83605869	316578.442875
8182-56993-0734	-0.689687266596	-0.701841544284	-1.28075997845	1086.42471391	1310.27378105	100030.508564
8182-56993-0208	-0.770583591256	-0.839451797379	-1.35690211133	2380.720823	5239.66540451	218779.781628
8175-57039-0600	-1.7752094576	-1.8844485107	-1.49370360304	4346823.61499	9166100.07635	576938.322019
8181-57073-0227	-1.07272771739	-1.12063207241	-1.04130139878	20605.1025229	30244.7840187	11758.3352206
8175-57039-0844	1.54070603195	2.05261906054	1.39394299267	8.14117737685e-05	1.69098372972e-06	0.000158199428026
8175-57039-0887	-1.43212233576	-1.23474024608	-2.02696029134	304596.06033	74631.1791871	22431588.6611
8168-56992-0545	-1.14928991747	-1.30152466316	-0.836786210336	48740.4666613	103062.4648	4031.76782514
8168-56992-0384	-1.45370065198	-1.47478127072	-1.54282147304	508910.874186	602236.714219	941087.586859
8168-56992-0958	-0.127748505733	-0.00135896923498	0.0834999777044	42.6240470841	16.6831309901	7.78910506237
8167-57071-0510	-1.68938125029	-1.61555231439	-1.94558158218	1458378.30938	913798.662912	7473342.02508
7387-57038-0842	-1.19812725205	nan	-1.62187163872	44231.272997	nan	1175302.97678
7387-57038-0053	-1.33297399372	-0.988404554525	-1.23278243362	185566.454973	10850.8322339	82626.633913
7390-57130-0408	-1.1448034027	-1.03043404574	-1.08214636703	30159.385853	13555.9187069	22440.1856628
8167-57071-0020	-1.51600147103	-1.87835522754	-2.12638149795	740027.361204	13837442.6288	64907628.7934
