#spec   num_troughs    vmin     vmax   
14      spec-7870-57016-0855-2g-norm.txt    7107.91300        10626.21100      0       1      2000.00000        2000.00000       3.41900       3.41900   
15      spec-0691-52199-0031-gh-norm.txt    1637.15300        5295.19500      0       1      2000.00000        2000.00000       6.44500       6.44500   
15      spec-3589-55186-0016-gh-norm.txt    1637.15300        5295.19500      0       1      2000.00000        2000.00000       5.06900       5.06900   
15      spec-7870-57016-0080-gh-norm.txt    1637.15300        5295.19500      0       1      2000.00000        2000.00000       4.31700       4.31700   
16      spec-0394-51913-0435-gh-norm.txt       0.00000           0.00000      0       0    0     0  0     0
16      spec-4223-55451-0882-gh-norm.txt       0.00000           0.00000      0       0    0     0  0     0
16      spec-7870-57016-0962-gh-norm.txt       0.00000           0.00000      0       0    0     0  0     0
17      spec-0397-51794-0122-2g-norm.txt    5329.22400        11536.80300      0       1      1296.96594        1998.14324      14.63000      14.63000   
17      spec-4227-55481-0362-2g-norm.txt    5329.22400        11536.80300      0       1      1296.96594        1998.14324      16.88100      16.88100   
17      spec-7875-56980-0754-2g-norm.txt    5329.22400        11536.80300      0       1      1296.96594        1998.14324      14.01700      14.01700   
18      spec-0398-51789-0270-voigt-norm.txt       0.00000           0.00000      0       0    0     0  0     0
18      spec-4227-55481-0182-voigt-norm.txt       0.00000           0.00000      0       0    0     0  0     0
18      spec-7876-57002-0324-voigt-norm.txt       0.00000           0.00000      0       0    0     0  0     0
19      spec-0398-51789-0531-2g-norm.txt    -827.20500        5660.89800      0       1      2000.00000        2000.00000       4.12200       4.12200   
19      spec-4228-55484-0653-2g-norm.txt    -827.20500        5660.89800      0       1      2000.00000        2000.00000      14.95400      14.95400   
19      spec-7876-57002-0916-2g-norm.txt    -827.20500        5660.89800      0       1      2000.00000        2000.00000       8.23400       0.15173   
20      spec-1079-52621-0234-gh-norm.txt    16531.17600        20519.37000      0       1      2000.00000        2000.00000       3.34200       3.34200   
20      spec-4229-55501-0424-gh-norm.txt    16531.17600        20519.37000      0       1      2000.00000        2000.00000       3.79000       3.79000   
20      spec-7818-56989-0365-gh-norm.txt    16531.17600        20519.37000      0       1      2000.00000        2000.00000       2.45900       2.45900   
21      spec-0399-51817-0550-2g-norm.txt    1294.70500        3849.15600      0       1      2000.00000        2000.00000       7.71100       7.71100   
21      spec-4229-55501-0641-2g-norm.txt    1294.70500        3849.15600      0       1      2000.00000        2000.00000       6.92100       6.92100   
